ID,Topics,Text_answer,NegPos_answer,NegPos_output,Text_output,Topic_Match
94.0,Food,very tasty food with a super service at the restaurant by the hotel.,Positive,Positive,very tasty food with a super service at the restaurant by the hotel.,True
94.0,Location,,,Positive,The best hotel at Mackenzie!,False
94.0,Off,The best hotel at Mackenzie!,Positive,,,False
94.0,Staff,"Amazing staff,",Positive,Positive,Amazing staff,True
95.0,Location,perfect location for the airport,Positive,Positive,perfect location for the airport,True
95.0,Room,clean and quiet,Positive,Positive,clean and quiet,True
96.0,Room,some of the towels were dirty,Negative,Negative,some of the towels were dirty,True
96.0,Room,the room is very comfortable.,Positive,Positive,the room is very comfortable.,True
96.0,Staff,"the staff is very nice,",Positive,Positive,the staff is very nice.,True
97.0,Food,The food we had was excellent,Positive,Positive,The food we had was excellent,True
97.0,Off,we will go back.,Positive,,,False
97.0,Staff,service was excellent,Positive,Positive,service was excellent,True
98.0,Facility,,,Negative,Only thing I didn't like were the blankets - too thick for this incredible hot hot hot weather.,False
98.0,Facility," The Hotel itself was very nice, spacious, clean and modern. ",Positive,,,False
98.0,Location,"because it is close to the airport. but i must admit the location offers some nice places for at least a two-nights stay for sure. The nearby beach (mackenzie) is nice, long, with some cool and fancy bars.  there is also the salt lake",Positive,Positive,"it is close to the airport. but i must admit the location offers some nice places for at least a two-nights stay for sure. The nearby beach (mackenzie) is nice, long, with some cool and fancy bars. there is also the salt lake which I wished to visit but didn't have time.",True
98.0,Off,"We used the hotel only for one night, which I wished to visit but didn't have time.",Positive,,,False
98.0,Room,Only thing I didn't like were the blankets - too thick for this incredible hot hot hot weather.,Negative,,,False
98.0,Room,,,Positive,"The Hotel itself was very nice, spacious, clean and modern.",False
99.0,Room,very clean,Positive,Positive,very clean,True
99.0,Staff,the staff was wonderful,Positive,Positive,the staff was wonderful,True
100.0,Off, highly recommend,Positive,Positive,highly recommend,True
100.0,Room,"really clean,",Positive,Positive,really clean,True
100.0,Staff,"exceptional staff, incredibly polite",Positive,Positive,"exceptional staff, incredibly polite",True
101.0,Room,The cupboards/wardrobes need doors and they should be drawers in the room to keep the rooms tidy.,Negative,Negative,The cupboards/wardrobes need doors and they should be drawers in the room to keep the rooms tidy.,True
101.0,Staff,The staff were very hospitable and very helpful.,Positive,Positive,The staff were very hospitable and very helpful.,True
102.0,Location,"The location is excellent close to Airport, Makenzie beach and touristic area, and bus stop going from Airport to town is few meters away.",Positive,Positive,"The location is excellent close to Airport, Makenzie beach and touristic area, and bus stop going from Airport to town is few meters away.",True
102.0,Off, Highly recommended.,Positive,Positive,Highly recommended.,True
102.0,Room,Nice modern and clean rooms.,Positive,Positive,Nice modern and clean rooms.,True
102.0,Staff,Very friendly staff.,Positive,Positive,Very friendly staff.,True
103.0,Facility,,,Negative,No soap or shampoo in the shower. There was hand soap instead.,False
103.0,Room,No soap or shampoo in the shower. There was hand soap instead.,Negative,,,False
103.0,Room,The room was recently refurbished and very spatious. Nice view of the salt lake by the terrace.  Sinks and toilette separated by a door inside the bathroom.,Positive,Positive,The room was recently refurbished and very spatious. Nice view of the salt lake by the terrace. Sinks and toilette separated by a door inside the bathroom.,True
105.0,Check-in,,,Positive,I liked everything about the property,False
105.0,Check-out,,,Positive,I liked everything about the property,False
105.0,Facility,,,Positive,I liked everything about the property,False
105.0,Food,,,Positive,I liked everything about the property,False
105.0,Location,,,Positive,I liked everything about the property,False
105.0,Off,We only stayed for a night but we were super happy with our stay at the La Veranda Hotel. I liked everything about the property,Positive,Positive,We only stayed for a night but we were super happy with our stay at the La Veranda Hotel.,True
105.0,Price,,,Positive,I liked everything about the property,False
105.0,Room,the rooms were very clean and the bathroom was spacious.,Positive,Positive,"I liked everything about the property, the rooms were very clean and the bathroom was spacious.",True
105.0,Staff,The staff was super nice,Positive,Positive,"I liked everything about the property, The staff was super nice.",True
106.0,Location,The advantage is the proximity to the airport,Positive,Positive,proximity to the airport.,True
106.0,Off,"confusing the term ""fridge"" and ""freezer"" can be fatal for a person with diabetes. The team froze our insulin, meaning it was unusable. Luckily we flew home the next day. If it happened before the holidays, we've got the entertainment covered.",Negative,,,False
106.0,Off,We used the accommodation for one night before departure. ,Positive,Positive,"Luckily we flew home the next day. If it happened before the holidays, we've got the entertainment covered.",True
106.0,Room,very comfortable beds.,Positive,Positive,very comfortable beds.,True
106.0,Staff,The hotel staff should learn better English ,Negative,Negative,"The hotel staff should learn better English - confusing the term 'fridge' and 'freezer' can be fatal for a person with diabetes. The team froze our insulin, meaning it was unusable.",True
107.0,Food,Breakfast was excellent.,Positive,Positive,Breakfast was excellent.,True
107.0,Location,Very convenient for the airport,Positive,Positive,Very convenient for the airport.,True
107.0,Off,Nothing,,,,False
107.0,Room,Rooms large and newly redecorated in a contemporary style. Bed very comfortable,Positive,Positive,Rooms large and newly redecorated in a contemporary style. Bed very comfortable.,True
108.0,Off,everything nothing,Positive,,,False
109.0,Facility,"Clean hotel,",Positive,,,False
109.0,Location,Great location for overnight stay for late flights. ,Positive,Positive,Great location for overnight stay for late flights.,True
109.0,Room,lovely rooms with comfortable beds. ,Positive,Positive,"Clean hotel, lovely rooms with comfortable beds.",True
109.0,Staff,Very helpful staff,Positive,Positive,Very helpful staff,True
110.0,Check-in,the self check in was very easy.,Positive,Positive,the self check in was very easy,True
110.0,Facility,"the building is completely refurbished, it is confortable",Positive,,,False
110.0,Off,I went there while on transit in Larnaca,Positive,,,False
110.0,Room,,,Positive,"the building is completely refurbished, it is confortable",False
112.0,Facility,recently refurbished,Positive,,,False
112.0,Food,"very nice restaurant, good food and service",Positive,Positive,"very nice restaurant, good food",True
112.0,Room,,,Positive,recently refurbished,False
112.0,Staff,,,Positive,good service,False
113.0,Room,Very nice clean rooms,Positive,Positive,Very nice clean rooms,True
113.0,Staff,Staff excellent and accommodating.,Positive,Positive,Staff excellent and accommodating.,True
114.0,Check-in,,,Positive,arrangements are made to collect your room key in the hotel if you are arriving outside of normal hours.,False
114.0,Facility,It didn't have a pool,Negative,Negative,It didn't have a pool.,True
114.0,Facility,and the hotel was immaculately clean. ,Positive,Positive,Air con and fridge in rooms with a bottle of water provided.,True
114.0,Location,"but it was 10 minutes from the airport by taxi, 15 by shuttle bus. There are also connecting buses from ayia napa to this hotel via Larnaca which we used for our early morning start from Larnaca Airport. McKenzie beach is close by, and the food restaurants off the opposite beach were only a ten minute walk.",Positive,Positive,"it was 10 minutes from the airport by taxi, 15 by shuttle bus. There are also connecting buses from ayia napa to this hotel via Larnaca. McKenzie beach is close by, and the food restaurants off the opposite beach were only a ten minute walk.",True
114.0,Off,,,Negative,Very impressed however anything longer than a 2 night stay and you may get a little bored.,False
114.0,Off,"I really enjoyed this place, Perfect for our short stay, Very impressed however anything longer than a 2 night stay and you may get a little bored.
 Highly recommended, I have no complaints.",Positive,Positive,I have no complaints. 👍,True
114.0,Room,Air con and fridge in rooms with a bottle of water provided. ,Positive,Positive,Air con and fridge in rooms with a bottle of water provided. Perfect for our short stay and the hotel was immaculately clean.,True
114.0,Staff,"I was particularly impressed when the staff emailed me via booking.com and after asking me what time I was arriving (the hotel is not manned 24/7 but arrangements are made to collect your room key in the hotel if you are arriving outside of normal hours), told me which bus routes I needed to take.",Positive,Positive,"I was particularly impressed when the staff emailed me via booking.com and after asking me what time I was arriving, told me which bus routes I needed to take.",True
