ID,Topics,Text_answer,NegPos_answer,NegPos_output,Text_output,Sentiment_Match
123,Location,The area was a little noisy when we stayed there.,Negative,Negative,The area was a little noisy when we stayed there.,True
123,Location,Very convenient location close to the airport. ,Positive,Positive,Very convenient location close to the airport.,True
123,Staff,The front desk was very friendly and helpful.,Positive,Positive,The front desk was very friendly and helpful.,True
124,Staff,Very friendly staff,Positive,Positive,Very friendly staff,True
125,Facility,,,Positive,The best 3 stars hotel I have been ever!,False
125,Location,"close to one of the best beaches of Larnaca region, perfectly connect by public transport with Larnaca city centre,",Positive,Positive,"close to one of the best beaches of Larnaca region, perfectly connect by public transport with Larnaca city centre.",True
125,Price,all that with quite reasonable price.,Positive,Positive,quite reasonable price.,True
125,Room,"Clean as hospital, super comfy, ",Positive,Positive,"Clean as hospital, super comfy.",True
125,Taxi-issue,"Taxi drivers who cooperate with hotel, both times, from airport and back, charged 2-3 EUR above the price agreed with the hotel (20 EUR). To clarify, it is not about the money, I would certainly give that money as a tip, but feeling that someone is cheating you and stilling money from you is really awkward and ugly, especially when you are alone with small child in the middle of the night and have no alternative way of transport.",Negative,Negative,"Taxi drivers who cooperate with hotel, both times, from airport and back, charged 2-3 EUR above the price agreed with the hotel (20 EUR). Feeling that someone is cheating you and stilling money from you is really awkward and ugly, especially when you are alone with small child in the middle of the night and have no alternative way of transport.",True
126,Food,The food was very tasty,Positive,Positive,The food was very tasty (I didn't have breakfast but ate dinner at the restaurant).,True
126,Location,It was a bit loud outside ,Negative,Negative,It was a bit loud outside but that was just normal for summertime I guess.,True
126,Room,"very nice bathroom, and the room was well equipped and also smelled very nice.",Positive,Positive,"very nice bathroom, and the room was well equipped and also smelled very nice.",True
126,Staff,"staff very helpful and friendly, ",Positive,Positive,staff very helpful and friendly.,True
127,Room,very clean and modern,Positive,Positive,very clean and modern,True
128,Location,close to the airport,Positive,Positive,close to the airport,True
128,Room,"very clean and comfortable, ",Positive,Positive,very clean and comfortable,True
129,Location, We wanted something close to Makenzie as we had plans for the night and this place was just perfect!,Positive,Positive,We wanted something close to Makenzie as we had plans for the night and this place was just perfect!,True
129,Room," The room and bathroom were of very good size and clean!  Our bed was so comfortable! 
",Positive,Positive,"The room and bathroom were of very good size and clean., Our bed was so comfortable!",True
129,Staff,"The guy at the reception was very kind and helpful!
",Positive,Positive,The guy at the reception was very kind and helpful!,True
130,Facility,that your hotel allowed to stay with animals,Positive,Positive,that your hotel allowed to stay with animals,True
131,Location,"The location of the hotel was a bit far from the city centre, ",Negative,Negative,The location of the hotel was a bit far from the city centre.,True
131,Location,,,Positive,"you can take the 425 bus, which arrives fairly often at the station near the hotel.",False
131,Room,The room was very clean. ,Positive,Positive,The room was very clean. Using the air conditioner was great after a hot day outside.,True
131,Staff,The staff was very nice.,Positive,Positive,The staff was very nice.,True
132,Food,The breakfast prepared by Richard was delicious and freshly prepared. As well there are many choices from Cyprus to English breakfast.,Positive,Positive,The breakfast prepared by Richard was delicious and freshly prepared. As well there are many choices from Cyprus to English breakfast.,True
132,Location,,,Positive,pleasant and relaxing staying in Larnaca,False
132,Room,"very comfortable bed,",Positive,Positive,very comfortable bed,True
132,Staff,"Very friendly and the most helpful host.  Impeccable service, ",Positive,Positive,Very friendly and the most helpful host. Impeccable service,True
133,Facility,no swimming pool,Negative,Negative,"no swimming pool, if the hotel had swimming pool it would be perfect",True
133,Price,good value for money,Positive,Positive,good value for money,True
133,Room, the room was clean & the bed were comfortable,Positive,Positive,the room was clean & the bed were comfortable,True
133,Staff, the lady in reception (Maria) was VERY helpful,Positive,Positive,the lady in reception (Maria) was VERY helpful,True
134,Facility,"La veranda was lovely and clean,",Positive,Positive,La veranda was lovely and clean.,True
134,Food,great chef.,Positive,,,False
134,Location,Brilliant location for beach and bars.,Positive,Positive,Brilliant location for beach and bars.,True
134,Room,"La veranda was lovely and clean,",Positive,,,False
134,Staff,great friendly staff ,Positive,Positive,great friendly staff and great chef.,True
136,Facility,Disgusting on the outside ,Negative,Negative,Disgusting on the outside,True
136,Facility, but clean and beautiful on the inside,Positive,Positive,"such a beautiful hotel, clean and beautiful on the inside",True
136,Price,I did not expect such a beautiful hotel for such a cheap price,Positive,Positive,such a cheap price,True
137,Location,great location,Positive,Positive,great location,True
137,Room,The smell in the bathroom,Negative,Negative,The smell in the bathroom,True
137,Room,Room was clean and the bed was comfortable ,Positive,Positive,Room was clean and the bed was comfortable,True
137,Staff,Friendly staff ,Positive,Positive,Friendly staff,True
138,Location,,,Positive,Great localization,False
138,Room,"very clean room and bathroom,",Positive,Positive,very clean room and bathroom,True
138,Staff,"very helpful and kind personel,",Positive,Positive,very helpful and kind personel,True
139,Facility,slow elevators,Negative,Negative,slow elevators,True
139,Food,nice restaurant at the hotel with a external balcony,Positive,Positive,nice restaurant at the hotel with a external balcony,True
139,Location,the proximity to the airport,Positive,Positive,the proximity to the airport,True
140,Check-in,"easy self check-in,",Positive,Positive,easy self check-in.,True
140,Food,great breakfast.,Positive,Positive,great breakfast.,True
140,Location,"close to the airport,",Positive,Positive,close to the airport.,True
140,Room,"Very clean, comfy bed,",Positive,Positive,"Very clean, comfy bed.",True
144,Room,nice and clean,Positive,Positive,nice and clean,True
147,Staff,Amazing staff!,Positive,Positive,Amazing staff!,True
148,Location,Very close of the airport. ,Positive,Positive,Very close of the airport.,True
148,Room,Very comfortable bed.,Positive,Positive,Very comfortable bed.,True
150,Facility,That there is no kiosk open 24 hours close to the hotel.,Negative,,,False
150,Facility,"Everything was new, beautiful and clean.",Positive,Positive,"Everything was new, beautiful and clean.",True
150,Location,,,Negative,there is no kiosk open 24 hours close to the hotel.,False
152,Check-in,We had a late check in and there was no one in the hotel to give us keys and the door was locked. ,Negative,Negative,We had a late check in and there was no one in the hotel to give us keys and the door was locked.,True
152,Location,"Close to the bars near the sea, close to the airport, ",Positive,Positive,"Close to the bars near the sea, close to the airport.",True
152,Room,clean rooms.,Positive,Positive,clean rooms.,True
152,Taxi-issue,,,Negative,We had to ask the taxi driver to make the call because it was cyprus number.,False
