ID,Topics,Text_answer,NegPos_answer,NegPos_output,Text_output,Sentiment_Match
130,Facility,that your hotel allowed to stay with animals,Positive,,,False
130,Staff,,,Positive,that your hotel allowed to stay with animals,False
131,Location,"The location of the hotel was a bit far from the city centre, ",Negative,Negative,The location of the hotel was a bit far from the city centre,True
131,Room,The room was very clean. ,Positive,Positive,"The room was very clean., Using the air conditioner was great after a hot day outside",True
131,Staff,The staff was very nice.,Positive,Positive,The staff was very nice.,True
132,Facility,,,Positive,"Impeccable service, very comfortable bed,",False
132,Food,The breakfast prepared by Richard was delicious and freshly prepared. As well there are many choices from Cyprus to English breakfast.,Positive,Positive,"The breakfast prepared by Richard was delicious and freshly prepared, many choices from Cyprus to English breakfast",True
132,Room,"very comfortable bed,",Positive,,,False
132,Staff,"Very friendly and the most helpful host.  Impeccable service, ",Positive,Positive,Very friendly and the most helpful host.,True
133,Facility,no swimming pool,Negative,Negative,no swimming pool,True
133,Facility,,,Positive,if the hotel had swimming pool it would be perfect,False
133,Price,good value for money,Positive,Positive,good value for money,True
133,Room, the room was clean & the bed were comfortable,Positive,Positive,"the room was clean, the bed were comfortable",True
133,Staff, the lady in reception (Maria) was VERY helpful,Positive,Positive,the lady in reception (Maria) was VERY helpful,True
134,Facility,"La veranda was lovely and clean,",Positive,,,False
134,Food,great chef.,Positive,Positive,great chef,True
134,Location,Brilliant location for beach and bars.,Positive,Positive,Brilliant location for beach and bars,True
134,Room,"La veranda was lovely and clean,",Positive,,,False
134,Staff,great friendly staff ,Positive,Positive,great friendly staff,True
136,Facility,Disgusting on the outside ,Negative,,,False
136,Facility, but clean and beautiful on the inside,Positive,,,False
136,Price,I did not expect such a beautiful hotel for such a cheap price,Positive,Positive,such a cheap price,True
136,Room,,,Positive,Disgusting on the outside but clean and beautiful on the inside,False
137,Location,great location,Positive,Positive,great location,True
137,Room,The smell in the bathroom,Negative,Negative,The smell in the bathroom,True
137,Room,Room was clean and the bed was comfortable ,Positive,Positive,"Room was clean, the bed was comfortable",True
137,Staff,Friendly staff ,Positive,Positive,Friendly staff,True
138,Location,,,Positive,Great localization,False
138,Room,"very clean room and bathroom,",Positive,Positive,"very clean room, very clean bathroom",True
138,Staff,"very helpful and kind personel,",Positive,Positive,very helpful and kind personel,True
139,Facility,slow elevators,Negative,Negative,slow elevators,True
139,Food,nice restaurant at the hotel with a external balcony,Positive,Positive,nice restaurant at the hotel with a external balcony,True
139,Location,the proximity to the airport,Positive,Positive,the proximity to the airport,True
140,Check-in,"easy self check-in,",Positive,Positive,easy self check-in,True
140,Food,great breakfast.,Positive,Positive,great breakfast,True
140,Location,"close to the airport,",Positive,Positive,close to the airport,True
140,Room,"Very clean, comfy bed,",Positive,Positive,"Very clean, comfy bed",True
144,Room,nice and clean,Positive,Positive,nice and clean,True
147,Room,,,Negative,the room was a little bit dirty.,False
147,Room,,,Positive,The room is enough big.,False
147,Staff,Amazing staff!,Positive,Positive,Amazing staff!,True
148,Location,Very close of the airport. ,Positive,Positive,Very close of the airport.,True
148,Room,,,Negative,the room was a little bit dirty.,False
148,Room,Very comfortable bed.,Positive,Positive,"The room is enough big., Very comfortable bed., Very close of the airport.",True
150,Facility,That there is no kiosk open 24 hours close to the hotel.,Negative,,,False
150,Facility,"Everything was new, beautiful and clean.",Positive,,,False
150,Location,,,Negative,That there is no kiosk open 24 hours close to the hotel,False
150,Room,,,Positive,"Everything was new, beautiful and clean",False
151,Room,,,Positive,Perfect stay,False
151,Staff,,,Positive,Thank you,False
152,Check-in,We had a late check in and there was no one in the hotel to give us keys and the door was locked. ,Negative,Negative,We had a late check in,True
152,Location,"Close to the bars near the sea, close to the airport, ",Positive,,,False
152,Room,clean rooms.,Positive,,,False
152,Staff,,,Negative,there was no one in the hotel to give us keys and the door was locked,False
152,Taxi-issue,,,Positive,the taxi driver to make the call because it was cyprus number,False
155,Facility,"A comfortable, nice and clean hotel, The facilities are wonderful, brand new and full equiped. ",Positive,Positive,"The facilities are wonderful, brand new and full equiped",True
155,Food,We really enjoyed the dinner in the restaurant. Everything was freshmade and prepare by the cheff... ,Positive,Positive,freshmade and prepare by the cheff.. nice shower and bed. We really enjoyed the dinner in the restaurant.,True
155,Location,near the airport.,Positive,Positive,near the airport,True
155,Price,Excellent value for money,Positive,Positive,Excellent value for money,True
155,Room,nice shower and bed. ,Positive,Positive,"A comfortable, nice and clean hotel near the airport",True
157,Location,"7 minutes walking to the beach, ",Positive,Positive,7 minutes walking to the beach,True
157,Room,"modern new rooms, very clean.",Positive,Positive,"modern new rooms, very clean.",True
159,Location, and great location as it is close to the airport.,Positive,Positive,great location as it is close to the airport,True
159,Room,"Clean rooms, ",Positive,Positive,Clean rooms,True
159,Staff,very friendly staff,Positive,Positive,very friendly staff,True
160,Facility,The perfect hotel.,Positive,,,False
160,Price,,,Positive,cheap,False
160,Room,,,Negative,"although not big, although not big",False
160,Room,,,Positive,"The room was very clean, well decorated and modern, The room was very clean, well decorated and modern, The perfect hotel.",False
160,Staff,,,Positive,I liked everything,False
162,Facility,This hotel was amazing.,Positive,,,False
162,Food,and the breakfast was really delicious.,Positive,Positive,the breakfast was really delicious,True
162,Staff, Exceptional friendly stuff ,Positive,Positive,"Exceptional friendly staff, Exceptional friendly staff",True
163,Check-in,Easy late night check in,Positive,Positive,Easy late night check in,True
164,Facility,"This is a really well run, family establishment",Positive,,,False
164,Staff,All the staff were so accommodating and friendly.,Positive,Positive,All the staff were so accommodating and friendly.,True
165,Room,"Clean, modern, ",Positive,,,False
165,Staff,friendly staff,Positive,,,False
166,Room,very clean and homely,Positive,Positive,"very clean, homely",True
170,Food,"The food was excellent. Richard, the chef prepared the fish, which was the best that I ever tasted.",Positive,Positive,"The food was excellent., which was the best that I ever tasted.",True
170,Staff,,,Positive,"Richard, the chef",False
173,Room,IMMACULATELY CLEAN!!! The bedding and floors were SOO CLEAN. how clean it was and the bed and linens were soo comfy and everything smelled good,Positive,Positive,"how clean it was, the bed and linens were soo comfy, everything smelled good, IMMACULATELY CLEAN!!!, The bedding and floors were SOO CLEAN.",True
173,Staff,The staff so friendly and kind and helpful!!!,Positive,Positive,The staff so friendly and kind and helpful!!!,True
174,Room,,,Positive,all good,False
176,Room,The room was spacious enough for two people and it was very clean.,Positive,Positive,"The room was spacious enough for two people, it was very clean",True
177,Location,It’s close to the beach and the airport. ,Positive,,,False
177,Room,,,Positive,Nothing to complain,False
177,Staff,The staff was nice and helpful. Extremely agile to respond.,Positive,,,False
178,Room,Relaxing and comfortable.,Positive,Positive,Relaxing and comfortable,True
179,Location,"Close to local restaurants and beach.
 Quiet.",Positive,Positive,Close to local restaurants and beach.,True
